pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount
40.680170,-73.929319,40.700602,-73.865999,1,15.16
40.748168,-73.969562,40.796782,-73.829614,1,36.67
40.859592,-73.820113,40.764210,-73.804453,1,29.56
40.624319,-73.798255,40.567727,-73.973782,1,36.91
40.835629,-73.888066,40.831852,-74.003520,2,30.14
40.656789,-73.987082,40.676599,-73.752435,1,50.69
40.593310,-73.949174,40.573254,-73.816763,4,59.46
40.755652,-73.760122,40.591608,-73.721604,1,48.19
40.719731,-73.957245,40.607552,-73.750888,4,56.00
40.791038,-73.838813,40.768168,-73.774379,1,17.07
40.745777,-73.783345,40.569204,-73.928488,1,90.63
40.693621,-73.960743,40.747642,-73.902543,4,26.24
40.896229,-73.802472,40.852610,-73.988107,5,41.73
40.700630,-73.842994,40.615030,-73.985527,1,43.63
40.592553,-73.935914,40.779693,-73.783969,1,57.07
40.795760,-73.826029,40.837187,-73.939086,1,29.01
40.878752,-74.005096,40.582638,-74.014829,1,85.34
40.634033,-73.779145,40.611263,-73.979713,3,44.30
40.653503,-73.775952,40.785925,-73.852076,1,38.77
40.703744,-73.844909,40.762414,-73.971416,2,34.12
40.850720,-73.946543,40.612708,-73.814570,3,70.62
40.703335,-73.832366,40.770005,-73.838589,1,20.17
40.561877,-73.777448,40.775347,-73.954681,1,74.72
40.876624,-73.921214,40.641186,-73.872113,3,69.30
40.724453,-73.866606,40.828226,-73.775127,1,35.11
40.614316,-73.732162,40.760175,-73.957255,1,63.66
40.833355,-73.771900,40.879293,-73.790911,2,14.22
40.791912,-73.823197,40.727290,-73.927372,1,31.31
40.677197,-73.923911,40.668588,-73.841011,4,21.23
40.619694,-73.838611,40.797775,-73.910210,2,53.77
40.845256,-73.747395,40.563692,-73.903576,1,84.07
40.581448,-73.849481,40.724141,-73.881314,1,40.59
40.624704,-73.940781,40.750461,-73.828327,4,45.59
40.793583,-73.750336,40.746282,-73.834757,1,24.34
40.783915,-73.753505,40.845208,-73.809899,1,32.41
40.642650,-73.791036,40.634663,-73.758495,2,9.52
40.628168,-73.902987,40.627202,-73.784817,2,26.28
40.587443,-73.869161,40.685397,-73.768048,4,32.43
40.817666,-73.914040,40.750040,-73.897740,5,43.22
40.650378,-73.724208,40.756205,-73.988072,1,63.44
40.710476,-73.901296,40.738185,-73.857056,3,14.37
40.638033,-73.928932,40.849315,-73.927259,2,49.77
40.587279,-73.848020,40.817558,-73.824035,2,114.06
40.840563,-73.953399,40.851606,-73.918048,1,10.62
40.615161,-74.011432,40.856967,-73.780715,2,82.03
40.777075,-73.882566,40.868369,-73.941446,2,32.21
40.692086,-73.721582,40.721382,-73.847244,1,26.67
40.671995,-73.825538,40.727060,-73.944993,1,28.45
40.695803,-73.809870,40.888173,-73.787161,1,52.95
40.848507,-73.949962,40.847965,-73.733571,1,41.84
40.705801,-73.859413,40.704829,-73.920516,4,17.12
40.598701,-73.754919,40.741751,-73.743548,1,40.50
40.586601,-74.021250,40.732913,-73.802242,1,60.77
40.752420,-73.814798,40.662951,-73.881538,1,27.16
40.897874,-73.849236,40.712539,-74.005770,1,63.46
40.881276,-73.731675,40.666226,-73.779123,1,60.00
40.676276,-73.808557,40.709001,-73.806596,2,9.92
40.630550,-73.727836,40.625297,-73.934324,2,41.95
40.640572,-73.760302,40.762622,-73.902179,1,40.03
40.899104,-73.887651,40.592930,-73.940869,4,84.03
40.648321,-73.956741,40.689550,-73.919672,1,14.26
40.768464,-73.972180,40.792477,-73.951298,1,8.51
40.732002,-73.851703,40.801452,-73.812717,5,45.09
40.834082,-74.022708,40.797744,-73.730936,1,62.72
40.799360,-73.921406,40.875030,-73.841407,2,29.38
40.856539,-73.840875,40.743125,-73.954399,1,63.06
40.684358,-73.943218,40.584453,-73.893539,1,30.84
40.606760,-73.845581,40.633492,-73.756769,5,23.53
40.687867,-73.726912,40.843576,-73.919372,1,57.43
40.752202,-73.747936,40.569373,-73.932049,1,60.28
40.852497,-73.872035,40.821619,-73.873256,1,12.51
40.665728,-73.863830,40.775879,-73.906799,1,33.81
40.662610,-73.864323,40.820269,-73.725730,4,58.87
40.638340,-73.747997,40.620745,-73.835739,1,19.22
40.576319,-73.810994,40.737219,-73.773667,2,43.46
40.722854,-73.884529,40.871849,-73.795690,5,47.69
40.605736,-73.934011,40.683945,-73.863003,1,24.94
40.662402,-73.725206,40.694624,-73.887490,1,35.94
40.632641,-73.783115,40.888542,-73.896336,1,72.77
40.860353,-73.997903,40.585002,-73.853124,1,92.27
40.797705,-74.001184,40.569791,-73.901484,1,67.30
40.667182,-73.827676,40.587522,-73.979015,1,43.90
40.666652,-73.723873,40.764126,-73.911959,1,47.08
40.855258,-73.909656,40.779794,-73.863113,1,23.93
40.642472,-74.005780,40.745808,-73.825353,1,51.07
40.818639,-74.008721,40.639260,-74.004956,4,50.35
40.879712,-73.791192,40.567197,-73.884265,1,89.14
40.742703,-73.869792,40.858347,-73.972527,2,42.47
40.818032,-73.769989,40.703536,-73.814224,1,35.79
40.843541,-73.949899,40.711288,-73.952817,2,36.22
40.578298,-74.013000,40.895854,-73.999498,1,84.08
40.812196,-73.981321,40.569401,-73.745207,1,78.18
40.673099,-73.818954,40.816109,-73.853410,1,40.60
40.680493,-73.871087,40.877374,-74.022240,1,58.01
40.867362,-74.020563,40.610936,-73.789321,1,79.72
40.672517,-73.862609,40.874705,-73.885380,4,57.34
40.690819,-73.781349,40.797878,-73.767618,1,30.76
40.749875,-74.011113,40.790643,-73.887933,4,29.58
40.896867,-73.979287,40.733708,-73.746188,2,61.99
40.608069,-73.955832,40.751442,-73.987033,2,44.74
40.607497,-73.832640,40.854617,-73.875932,1,70.82
40.743826,-73.997499,40.850398,-73.904973,1,40.43
40.730924,-73.802241,40.643237,-73.788515,2,27.06
40.575775,-73.788004,40.795102,-73.956291,1,73.27
40.705896,-73.949616,40.711440,-74.022473,1,15.90
40.867046,-73.755367,40.758062,-73.939831,2,46.17
40.640984,-73.966522,40.875313,-73.798671,3,71.84
40.728573,-73.843161,40.566083,-74.018870,1,63.31
40.859293,-73.988865,40.869893,-73.846219,2,31.11
40.689824,-73.881922,40.880766,-73.800361,2,55.86
40.574337,-73.893010,40.877131,-74.002358,1,74.43
40.744378,-74.009945,40.581665,-73.978861,2,43.43
40.774058,-73.732902,40.579469,-73.756256,1,54.49
40.883394,-73.793131,40.620839,-73.970332,2,132.43
40.856690,-73.814630,40.575909,-73.821045,5,77.53
40.619715,-73.896061,40.887771,-73.766943,1,80.04
40.787767,-73.732068,40.892109,-73.912326,2,51.85
40.682312,-73.826452,40.896073,-73.747195,1,62.81
40.568858,-73.914470,40.885156,-74.021771,3,94.41
40.764206,-73.932673,40.577133,-73.739626,3,63.98
40.828396,-73.870741,40.689305,-73.813983,1,42.67
40.609763,-73.951946,40.610368,-73.943028,2,5.45
40.705106,-74.025732,40.734165,-74.000023,1,11.11
40.818808,-73.984981,40.562194,-73.720099,3,97.19
40.896662,-73.724189,40.690231,-73.988786,2,78.98
40.589904,-73.911446,40.819197,-73.887258,3,127.88
40.784872,-73.844912,40.782982,-73.830198,4,6.21
40.589824,-73.815485,40.890303,-73.943483,2,82.66
40.640599,-73.936877,40.731494,-73.989469,2,29.57
40.756474,-73.934585,40.797478,-73.940039,1,13.49
40.634002,-73.780743,40.799502,-73.982255,1,58.32
40.828076,-73.950443,40.774633,-74.000197,5,17.00
40.885282,-73.848201,40.694632,-73.733250,1,55.61
40.764057,-73.961759,40.705101,-73.966163,2,16.15
40.826336,-73.985873,40.604634,-73.811427,4,70.22
40.727408,-73.831322,40.674782,-73.891560,1,21.08
40.836971,-73.942730,40.738384,-73.787597,4,42.65
40.784683,-73.789303,40.770551,-73.928635,3,31.97
40.855245,-73.956435,40.720386,-73.730916,2,62.10
40.601644,-73.818338,40.863179,-74.021258,1,85.06
40.879951,-73.892511,40.731980,-73.854390,4,44.22
40.617390,-73.821784,40.756707,-73.841349,1,41.66
40.563802,-73.864900,40.712474,-73.732405,1,45.41
40.700302,-73.822196,40.793622,-73.728962,3,35.87
40.836990,-73.798895,40.792701,-73.968653,1,42.40
40.818374,-73.728648,40.608341,-73.943758,1,73.22
40.809824,-73.942129,40.820591,-73.980799,2,10.80
40.744101,-74.003650,40.730814,-73.891061,1,23.01
40.729460,-73.720003,40.610103,-73.859417,2,48.61
40.831401,-73.862221,40.684603,-73.845091,1,40.15
40.809537,-73.744228,40.888090,-73.846351,3,34.29
40.637317,-73.830284,40.630434,-73.915038,4,21.86
40.675559,-73.837593,40.803430,-74.015849,1,51.88
40.871763,-73.764283,40.607864,-73.849509,2,72.58
40.771892,-73.920197,40.736388,-73.856775,2,16.93
40.581372,-73.927627,40.598362,-73.966898,1,11.15
40.861454,-73.803122,40.734846,-73.982594,1,50.62
40.720787,-74.022765,40.757186,-73.742443,2,58.68
40.875785,-73.908607,40.602781,-73.834708,1,74.80
40.750967,-74.002154,40.576436,-73.944960,2,53.89
40.851571,-73.778317,40.859142,-73.912745,1,29.89
40.625598,-73.951707,40.714304,-73.811005,4,43.96
40.569979,-73.822409,40.792236,-73.727059,1,63.09
40.729958,-73.963219,40.807778,-73.921482,1,27.50
40.565193,-73.853794,40.644221,-73.829906,1,23.12
40.770369,-73.820155,40.748120,-73.870924,1,15.28
40.765646,-73.775948,40.776120,-73.953108,3,42.58
40.584511,-73.888112,40.623722,-73.967344,2,23.11
40.669895,-73.942926,40.625551,-73.998614,3,19.89
40.597091,-73.848212,40.798093,-73.755359,4,62.07
40.612399,-73.962360,40.789524,-73.883451,1,51.03
40.826016,-73.921152,40.826148,-73.901121,1,7.78
40.593908,-73.762896,40.725184,-73.743445,2,36.13
40.864303,-73.928646,40.789946,-73.964637,3,22.40
40.670575,-74.024549,40.662622,-73.982360,1,9.53
40.896282,-73.929007,40.619258,-73.995310,1,81.16
40.602062,-73.847358,40.598064,-73.944426,1,19.92
40.899477,-73.762954,40.749406,-73.735282,1,39.38
40.816319,-73.852143,40.831066,-73.790290,2,15.71
40.719461,-73.797990,40.584576,-73.795393,1,36.94
40.847870,-73.970305,40.816973,-73.737049,2,49.24
40.652765,-73.990959,40.769488,-73.820512,2,51.71
40.658984,-73.997612,40.795415,-73.927546,4,42.72
40.722667,-74.025830,40.599855,-73.779412,1,59.70
40.618997,-73.898610,40.723859,-73.833055,1,32.88
40.670296,-73.973080,40.609904,-73.752765,1,48.71
40.574314,-73.805254,40.661043,-73.893820,1,29.99
40.884674,-73.801309,40.796508,-73.751234,2,25.19
40.849385,-73.799144,40.732834,-73.989012,2,54.71
40.739009,-73.914174,40.608267,-73.977288,1,36.92
40.827156,-73.986804,40.572213,-73.815420,1,80.70
40.859109,-73.804458,40.779754,-73.974994,1,44.82
40.808924,-73.915314,40.618066,-73.810100,1,60.40
40.658029,-73.794449,40.579431,-73.788193,1,24.18
40.753202,-73.949701,40.615894,-73.952430,1,43.48
40.783227,-73.916312,40.705176,-73.915055,1,25.64
40.844608,-73.770522,40.724779,-73.907025,1,40.79
40.751332,-73.938069,40.739952,-74.025373,1,18.88
40.786677,-73.830691,40.862112,-73.756880,1,31.11
40.588830,-73.808814,40.725528,-73.796833,1,41.98
40.583479,-73.831965,40.714962,-73.873651,1,40.31
40.894143,-73.964148,40.767488,-73.761463,5,60.71
40.772589,-73.727926,40.759823,-73.915427,1,40.59
40.849540,-73.938198,40.563254,-73.886630,1,72.97
40.712296,-73.893308,40.571105,-73.754265,2,48.06
40.633015,-73.905268,40.561592,-74.025108,1,32.85
40.756401,-73.901603,40.635951,-73.733298,1,47.74
40.565624,-73.970457,40.633170,-73.762426,3,46.65
40.801373,-73.996733,40.807071,-73.799009,2,45.79
40.817430,-73.924667,40.868160,-73.876005,4,18.60
40.840451,-73.831789,40.670414,-73.748746,3,50.68
40.813811,-73.922869,40.861691,-73.938979,1,15.92
40.610236,-74.017708,40.848271,-73.806293,4,83.74
40.560752,-73.882872,40.575510,-73.773715,1,22.59
40.631842,-73.783656,40.727291,-73.775434,2,25.51
40.632880,-73.995952,40.766541,-73.827634,1,51.62
40.859896,-73.941332,40.746632,-73.821171,1,41.28
40.872008,-73.900210,40.687459,-73.999846,1,55.05
40.875097,-73.982374,40.597934,-74.027755,1,76.66
40.727369,-73.794410,40.605366,-73.961009,4,50.95
40.839734,-73.928842,40.833321,-73.897207,1,11.49
40.593541,-73.834558,40.746188,-73.870705,1,46.43
40.883012,-73.789875,40.560013,-73.799904,1,93.93
40.837152,-73.840630,40.700091,-73.987613,1,49.82
40.650824,-73.948381,40.684826,-73.726339,1,47.32
40.679274,-73.804393,40.790451,-74.027324,1,62.97
40.714541,-73.953673,40.641969,-73.726031,4,53.58
40.755151,-73.868795,40.738975,-73.761545,2,24.37
40.581856,-73.772561,40.755570,-73.779095,3,53.43
40.818859,-74.001382,40.899971,-73.976487,5,43.56
40.687066,-74.026586,40.811610,-73.747646,3,68.31
40.798467,-73.901377,40.744838,-74.024156,3,35.94
40.669451,-73.817113,40.612453,-73.778451,1,21.57
40.627225,-73.770734,40.719307,-73.873748,3,37.71
40.761878,-73.930752,40.858594,-73.855455,1,31.76
40.572927,-73.736258,40.715524,-73.992005,2,63.11
40.683679,-73.764474,40.641671,-73.758083,1,13.72
40.795555,-73.910552,40.588948,-73.795653,1,55.53
40.784844,-73.976596,40.749262,-73.740951,1,52.02
40.731071,-73.911915,40.842876,-73.882626,1,31.07
40.884884,-73.760238,40.844137,-73.924820,1,34.98
40.580315,-73.888403,40.745178,-73.867395,1,44.16
40.607857,-73.840972,40.618797,-73.969475,2,30.39
40.680199,-73.855326,40.827828,-73.902003,1,44.31
40.627256,-73.773137,40.638737,-74.022699,2,50.36
40.886801,-73.793383,40.855913,-74.003475,1,43.30
40.677530,-73.966308,40.869570,-73.876927,1,61.38
40.758903,-73.810573,40.821594,-73.787218,2,17.11
40.744221,-73.854594,40.636371,-73.737614,2,41.56
40.828339,-73.957694,40.809240,-73.852785,4,27.59
40.679691,-73.939698,40.729060,-73.853479,1,22.81
40.687623,-73.740485,40.672369,-73.941313,1,42.70
40.663934,-73.731799,40.792415,-74.028915,1,73.30
40.830609,-74.015536,40.712734,-73.921025,1,37.39
40.879195,-73.822423,40.696419,-73.930971,1,54.66
40.560246,-73.852968,40.885179,-73.757832,1,97.98
40.717398,-73.943049,40.843091,-74.014604,2,40.85
40.698133,-73.913808,40.670654,-73.822939,2,23.56
40.786824,-73.961704,40.770732,-73.768375,1,41.61
40.570033,-73.920232,40.620235,-74.023621,1,28.36
40.827808,-74.005748,40.758686,-73.825192,1,44.85
40.725004,-73.737745,40.676811,-73.803767,1,21.43
40.682560,-73.914352,40.658081,-74.008809,2,24.48
40.677056,-73.869997,40.686597,-73.801548,3,16.20
40.833639,-73.736269,40.581733,-73.744567,1,66.77
40.560763,-73.977662,40.732083,-74.003805,1,55.93
40.640582,-73.952399,40.602220,-73.987890,4,15.66
40.668856,-73.740098,40.725028,-73.760816,2,16.30
40.779771,-73.937230,40.836014,-73.876797,3,20.44
40.696228,-73.858022,40.779513,-73.802228,1,25.30
40.671741,-73.753955,40.699607,-73.873560,1,26.45
40.656265,-73.891171,40.755292,-73.977544,2,37.89
40.572114,-73.768782,40.858280,-73.899552,2,86.67
40.777456,-73.991254,40.894655,-73.793344,1,88.53
40.771269,-73.819059,40.884611,-73.872367,1,35.68
40.571122,-74.001620,40.804920,-73.754492,2,88.35
40.562974,-73.891496,40.784560,-73.752382,1,72.59
40.700793,-73.725039,40.701245,-73.883320,1,35.40
40.726955,-73.872309,40.590746,-73.861141,2,41.25
40.649250,-73.810632,40.624150,-73.906374,1,20.29
40.801962,-73.721387,40.565691,-74.018333,1,92.39
40.855412,-73.800749,40.563366,-73.896307,1,82.26
40.860024,-73.861647,40.628605,-73.940753,1,68.39
40.698429,-73.984072,40.858643,-73.745482,2,64.95
40.593418,-73.997604,40.641346,-73.965212,2,17.86
40.790260,-73.857879,40.654668,-73.748634,1,45.67
40.651318,-73.846041,40.782513,-74.003511,2,53.76
40.746954,-73.720018,40.777288,-73.812373,1,17.93
40.604358,-73.732209,40.600433,-73.830310,1,23.39
40.739851,-73.880426,40.878766,-73.775684,1,48.37
40.635429,-73.865870,40.840050,-73.786112,2,62.35
40.720276,-73.793126,40.666775,-73.872829,1,25.30
40.625520,-73.905595,40.712915,-73.832012,2,30.80
40.821176,-73.735098,40.815519,-73.893650,1,33.59
40.875224,-73.893895,40.839199,-73.879038,1,13.73
40.670448,-73.904714,40.622768,-73.787374,1,29.42
40.686486,-73.921216,40.593308,-73.866200,1,31.30
40.762791,-73.957996,40.617924,-73.866026,1,41.15
40.847636,-73.805348,40.714391,-74.004156,1,53.96
40.661805,-73.810125,40.842984,-73.735433,3,55.90
40.638791,-74.017451,40.685079,-73.937156,2,23.23
40.627644,-73.889554,40.831075,-73.727233,1,72.58
40.805940,-73.831157,40.646693,-73.935623,1,47.39
40.703131,-73.732111,40.831445,-73.857903,1,44.02
40.877257,-73.854875,40.854741,-73.801221,3,13.99
40.717564,-73.854600,40.702202,-73.884649,1,8.29
40.657717,-74.004836,40.856506,-73.935072,1,55.69
40.678294,-73.828834,40.771570,-73.766617,1,26.38
40.623659,-73.949637,40.739263,-73.955965,1,33.32
40.644153,-73.755955,40.651067,-73.998344,1,54.06
40.825899,-73.987170,40.585132,-73.994407,1,65.08
40.728961,-73.909292,40.691057,-73.877109,4,16.85
40.873782,-73.900864,40.663133,-73.785048,1,63.12
40.729923,-73.734392,40.605414,-73.985968,1,61.69
40.683031,-73.892237,40.667360,-73.936960,1,14.95
40.711821,-73.843688,40.627027,-74.021140,1,48.84
40.847629,-73.913542,40.621509,-73.761390,1,71.47
40.682702,-73.999539,40.652385,-73.877706,1,31.97
40.580698,-73.792275,40.782060,-73.858625,1,55.73
40.758649,-73.892946,40.656614,-73.872403,3,30.09
40.596579,-73.975178,40.718519,-73.895539,1,41.62
40.849147,-73.888886,40.585902,-73.975199,2,75.90
40.709148,-73.800571,40.635361,-74.017955,1,53.45
40.737122,-74.010808,40.824496,-73.971538,1,24.97
40.691062,-74.001184,40.842341,-74.017539,1,49.19
40.895483,-73.865761,40.843905,-73.957235,2,23.87
40.768524,-73.940372,40.573318,-73.795725,2,117.76
40.725779,-73.993741,40.658787,-73.801279,2,43.51
40.667511,-73.725253,40.648726,-73.915092,1,40.74
40.570912,-73.823456,40.568531,-73.961729,2,31.98
40.853200,-73.844396,40.785673,-73.942616,1,26.75
40.868723,-73.721866,40.628838,-73.982634,2,90.78
40.697833,-73.857937,40.809090,-73.735133,1,47.00
40.677312,-73.816449,40.721069,-73.817705,1,12.92
40.642034,-73.745484,40.810854,-73.910007,1,60.24
40.828198,-73.758453,40.731755,-73.794903,2,27.55
40.828563,-73.720036,40.687190,-73.875936,1,56.70
40.740742,-73.814684,40.746067,-73.819267,2,5.48
40.632150,-73.747405,40.645320,-73.825649,5,19.97
40.893887,-73.900113,40.893134,-74.025399,2,31.62
40.873422,-73.920253,40.656580,-73.848616,1,68.26
40.757924,-73.989353,40.574233,-73.979508,3,57.75
40.574439,-74.016656,40.620225,-73.801254,2,43.93
40.660122,-74.021374,40.638438,-73.897612,2,27.11
40.858376,-73.761187,40.877562,-73.856000,3,20.25
40.625283,-73.953878,40.870899,-74.012777,3,67.01
40.659154,-73.724089,40.577777,-73.948859,2,48.49
40.665304,-73.860557,40.763483,-73.818065,2,30.23
40.624664,-73.752499,40.841251,-73.918494,1,68.24
40.880044,-74.014789,40.784017,-73.814990,1,48.47
40.746015,-73.901569,40.849654,-73.996505,1,35.57
40.648349,-73.948879,40.746719,-73.825223,6,38.15
40.608279,-73.735537,40.687322,-74.003873,5,61.09
40.637248,-73.992164,40.610464,-73.924608,5,21.56
40.729829,-73.968358,40.812046,-74.021595,1,26.58
40.596412,-74.028653,40.882173,-74.009735,4,87.69
40.567623,-73.868740,40.877743,-73.768471,1,86.82
40.624860,-73.780255,40.839197,-73.934582,1,66.05
40.610755,-73.833153,40.887775,-73.993256,3,86.36
40.766809,-73.826074,40.775602,-73.734286,4,22.32
40.795743,-73.981164,40.686851,-73.786104,2,48.88
40.878972,-73.791148,40.760136,-73.842910,2,37.37
40.701511,-74.010228,40.690163,-73.772395,1,53.37
40.735849,-73.888474,40.870882,-73.859809,1,39.29
40.702348,-73.882597,40.795262,-73.948312,4,34.73
40.619766,-73.834954,40.566091,-73.857050,2,15.73
40.660047,-73.835436,40.649744,-73.741290,1,19.30
40.603335,-73.892770,40.613244,-73.911389,4,6.65
40.856032,-73.908644,40.638310,-73.836971,4,62.45
40.837504,-74.016505,40.575160,-73.958007,5,73.56
40.668696,-73.900278,40.772454,-73.801680,1,35.43
40.757961,-73.765040,40.850912,-73.949549,1,51.01
40.867487,-73.782865,40.820391,-73.890679,1,29.21
40.838463,-73.740431,40.862799,-73.962134,1,47.13
40.567713,-73.961368,40.896171,-73.916909,1,91.42
40.583238,-73.788891,40.754430,-73.748951,1,91.55
40.666550,-73.834679,40.811830,-73.989413,2,54.52
40.793892,-74.015016,40.727707,-73.833742,2,41.68
40.664415,-73.921220,40.699024,-73.877766,2,16.06
40.565047,-73.946508,40.896268,-73.747638,1,102.93
40.819970,-73.772753,40.865955,-74.006490,5,53.81
40.750655,-73.789310,40.727151,-73.777680,1,9.66
40.613303,-73.734651,40.840773,-73.812778,1,66.15
40.831871,-73.916363,40.805447,-73.911780,3,10.61
40.824070,-73.777448,40.830229,-73.767631,4,6.40
40.607450,-74.011362,40.715585,-73.824639,1,50.37
40.574897,-74.001312,40.729961,-73.864113,4,54.24
40.826518,-73.795048,40.633415,-73.827059,2,48.90
40.760467,-74.012270,40.778368,-73.876982,3,28.73
40.789560,-73.768232,40.641498,-73.767221,1,37.14
40.841997,-73.843705,40.655450,-73.818329,2,55.44
40.593291,-73.770350,40.705657,-73.919146,1,45.30
40.873872,-73.866477,40.771672,-73.915078,2,32.19
40.681901,-73.962171,40.591297,-73.814042,2,43.00
40.657740,-74.028425,40.898188,-73.907684,4,72.85
40.695693,-73.721504,40.763318,-73.944543,1,50.57
40.863886,-74.022536,40.777027,-73.744121,2,62.58
40.802757,-73.939119,40.859448,-73.874160,1,24.11
40.808678,-73.781562,40.711951,-73.838751,1,29.82
40.804088,-73.931773,40.656445,-73.823739,4,52.02
40.849422,-73.953754,40.627891,-73.876283,1,66.06
40.686436,-73.750843,40.895531,-74.024363,1,82.14
40.758479,-73.822621,40.801596,-73.844527,1,13.92
40.575480,-73.966846,40.764840,-73.816036,3,57.97
40.783640,-73.803267,40.591350,-73.890430,1,56.90
40.801300,-73.891956,40.731361,-73.992678,1,29.52
40.624906,-73.954658,40.650530,-73.977386,1,10.00
40.836887,-73.928816,40.715190,-73.841875,2,38.14
40.896509,-74.017985,40.827044,-73.850722,2,42.48
40.769896,-73.907618,40.890410,-73.945440,4,37.37
40.788691,-73.808123,40.585172,-73.991202,1,73.35
40.668296,-73.874633,40.647271,-73.855960,2,9.40
40.726588,-74.005209,40.714214,-73.824662,1,36.31
40.714065,-73.737465,40.897093,-73.851513,1,61.62
40.670708,-74.006109,40.824377,-74.009530,1,43.10
40.639959,-73.821239,40.803090,-73.862318,2,49.10
40.809265,-73.848799,40.686855,-73.983987,1,40.43
40.895218,-73.788984,40.877931,-73.790357,1,5.59
40.776345,-73.886614,40.640858,-73.896645,1,39.31
40.764054,-73.883517,40.563927,-73.740999,2,62.94
40.693090,-73.966438,40.766395,-73.773082,2,48.42
40.726545,-73.824156,40.871738,-74.007473,2,54.09
40.890719,-73.879928,40.760550,-73.823970,1,34.33
40.741228,-73.786453,40.571445,-73.809886,1,53.59
40.573146,-73.812371,40.568352,-73.914294,1,21.47
40.897767,-73.896216,40.604448,-73.838453,1,87.40
40.637588,-73.961655,40.696880,-73.982482,1,17.68
40.808293,-73.955207,40.660197,-73.887973,1,41.10
40.860147,-73.891553,40.679523,-73.785757,4,55.22
40.649137,-73.734477,40.586385,-73.804896,1,27.06
40.612572,-73.999179,40.643029,-73.896442,2,27.70
40.579390,-74.004407,40.748460,-73.798105,1,68.28
40.896588,-73.928608,40.896746,-73.746138,2,41.69
40.857450,-73.804538,40.835839,-73.722248,1,20.84
40.760262,-73.971770,40.732259,-73.760256,1,47.42
40.755649,-74.029096,40.730454,-73.813644,1,46.52
40.838797,-73.821125,40.733850,-73.922623,1,36.31
40.661561,-73.732256,40.719910,-73.775193,1,19.67
40.741477,-73.791325,40.738439,-73.871187,2,20.30
40.816632,-73.912151,40.730792,-73.889757,1,25.25
40.801842,-73.940911,40.697643,-73.904585,5,31.03
40.646625,-73.983647,40.840006,-73.831996,1,60.24
40.619853,-73.924962,40.895483,-73.729833,1,76.51
40.819159,-73.826015,40.833560,-73.973366,1,30.67
40.818284,-73.780685,40.606112,-73.883544,2,59.04
40.774962,-73.955985,40.792705,-73.789536,1,35.65
40.824654,-73.783043,40.826863,-73.959850,1,34.73
40.687616,-74.005813,40.780580,-73.773570,2,59.71
40.743743,-73.772897,40.665869,-73.838688,1,27.79
40.785219,-73.904174,40.646422,-73.896595,1,38.97
40.748402,-73.948526,40.581961,-73.931088,1,47.77
40.805442,-73.830828,40.711364,-73.785006,2,30.00
40.638994,-74.006175,40.806580,-73.885786,1,50.46
40.657052,-73.954316,40.670457,-73.854585,1,23.20
40.677539,-73.732561,40.658292,-73.798943,1,16.72
40.861857,-73.987444,40.781498,-73.742416,2,56.63
40.608267,-73.885929,40.681278,-73.799433,2,30.00
40.615975,-74.029270,40.664039,-73.940244,1,27.54
40.859904,-73.987749,40.745465,-73.884400,1,41.06
40.560728,-74.024044,40.715500,-73.812599,1,62.34
40.751787,-73.963602,40.702574,-73.845062,1,31.42
40.715404,-73.949349,40.663527,-73.752106,2,45.20
40.840925,-73.902739,40.691806,-73.921496,2,41.39
40.579440,-73.871671,40.799650,-73.842517,1,62.26
40.587845,-74.006515,40.621187,-73.761351,1,90.38
40.888545,-73.894591,40.842489,-73.782056,2,29.15
40.576541,-73.812033,40.623489,-73.978706,1,35.18
40.599816,-73.880433,40.620378,-73.858145,1,11.77
40.619556,-73.874466,40.671689,-73.967588,1,26.60
40.836885,-73.769682,40.710418,-73.979640,2,58.10
40.600208,-73.846917,40.768087,-73.850686,1,42.47
40.841907,-74.016832,40.807913,-73.928246,1,25.11
40.643092,-73.773983,40.610923,-73.756815,1,11.89
40.712672,-73.945085,40.779613,-73.961155,1,19.06
40.845113,-73.921135,40.602072,-73.802827,2,125.92
40.672078,-73.869878,40.791779,-73.725318,2,49.31
40.857265,-73.807525,40.676547,-73.824863,1,53.66
40.875897,-73.939312,40.800321,-73.774883,2,41.37
40.594942,-73.921848,40.578858,-73.905950,2,8.47
40.566908,-73.728977,40.624343,-74.007740,5,58.18
40.634772,-74.026170,40.607803,-73.723170,1,66.09
40.814827,-73.970894,40.735931,-74.007745,1,28.31
40.651912,-73.981802,40.717894,-73.760427,1,50.17
40.740649,-73.776034,40.625144,-73.908701,2,46.12
40.711578,-73.852942,40.858328,-74.027512,1,50.81
40.593376,-73.965512,40.799742,-73.741592,3,75.77
40.868063,-73.870586,40.652187,-73.875578,5,58.37
40.655777,-73.788035,40.669182,-73.972804,2,38.38
40.738672,-73.918089,40.881558,-74.013542,2,39.78
40.571626,-73.904633,40.733778,-73.723806,6,61.51
40.734827,-73.818044,40.814875,-73.835028,1,22.26
40.602337,-73.926287,40.730150,-73.997215,2,42.16
40.729074,-73.800487,40.635519,-73.927849,1,38.28
40.663762,-73.816479,40.594294,-73.726133,1,31.61
40.664608,-73.996361,40.615327,-73.957035,1,17.72
40.697075,-73.760795,40.771935,-73.920211,5,42.54
40.600294,-73.858300,40.744847,-73.914026,1,42.16
40.608529,-73.966449,40.617237,-73.988073,2,5.92
